timestamp_ns,tier_name,tier_id,access_type,address_hex,size_bytes,layer_idx,expert_idx,tag
8108175400,HBM,0,READ,0x100082000000,2048,1,1,hbm_compute
8108510000,HBM,0,READ,0x100080000000,2048,1,0,hbm_compute
8111546400,CXL,2,READ,0x300104000000,17301504,2,2,cxl_expert_access
8112586200,DRAM,1,TRANSFER,0x200102000000,4096,2,1,dram_hybrid_act
8116651700,DRAM,1,TRANSFER,0x200182000000,4096,3,1,dram_hybrid_act
8118435700,DRAM,1,TRANSFER,0x200180000000,4096,3,0,dram_hybrid_act
8122711000,CXL,2,READ,0x300202000000,17301504,4,1,cxl_expert_access
8123633000,DRAM,1,TRANSFER,0x200204000000,4096,4,2,dram_hybrid_act
8127257500,DRAM,1,TRANSFER,0x200284000000,4096,5,2,dram_hybrid_act
8128296100,CXL,2,READ,0x300282000000,17301504,5,1,cxl_expert_access
8133030200,CXL,2,READ,0x300300000000,17301504,6,0,cxl_expert_access
8133694300,HBM,0,READ,0x100306000000,2048,6,3,hbm_compute
8138510300,CXL,2,READ,0x300386000000,17301504,7,3,cxl_expert_access
8139031000,HBM,0,READ,0x100382000000,2048,7,1,hbm_compute
8143405000,CXL,2,READ,0x300400000000,17301504,8,0,cxl_expert_access
8145010200,CXL,2,READ,0x300406000000,17301504,8,3,cxl_expert_access
8148561500,HBM,0,READ,0x100482000000,2048,9,1,hbm_compute
8150310100,DRAM,1,TRANSFER,0x200484000000,4096,9,2,dram_hybrid_act
8153404200,HBM,0,READ,0x100504000000,2048,10,2,hbm_compute
8155250400,DRAM,1,TRANSFER,0x200502000000,4096,10,1,dram_hybrid_act
8158311500,HBM,0,READ,0x100584000000,2048,11,2,hbm_compute
8159382600,CXL,2,READ,0x300586000000,17301504,11,3,cxl_expert_access
8163162700,CXL,2,READ,0x300606000000,17301504,12,3,cxl_expert_access
8163846700,HBM,0,READ,0x100600000000,2048,12,0,hbm_compute
8167523900,HBM,0,READ,0x100680000000,2048,13,0,hbm_compute
8169469300,CXL,2,READ,0x300684000000,17301504,13,2,cxl_expert_access
8172669100,HBM,0,READ,0x100702000000,2048,14,1,hbm_compute
8173000800,HBM,0,READ,0x100700000000,2048,14,0,hbm_compute
8175335400,HBM,0,READ,0x100782000000,2048,15,1,hbm_compute
8176229000,CXL,2,READ,0x300784000000,17301504,15,2,cxl_expert_access
8179240600,HBM,0,READ,0x100802000000,2048,16,1,hbm_compute
8180143300,CXL,2,READ,0x300806000000,17301504,16,3,cxl_expert_access
8183308700,HBM,0,READ,0x100882000000,2048,17,1,hbm_compute
8185136700,CXL,2,READ,0x300884000000,17301504,17,2,cxl_expert_access
8189668500,DRAM,1,TRANSFER,0x200904000000,4096,18,2,dram_hybrid_act
8191444900,DRAM,1,TRANSFER,0x200902000000,4096,18,1,dram_hybrid_act
8195539700,DRAM,1,TRANSFER,0x200986000000,4096,19,3,dram_hybrid_act
8196042800,HBM,0,READ,0x100984000000,2048,19,2,hbm_compute
8200428600,CXL,2,READ,0x300a02000000,17301504,20,1,cxl_expert_access
8202225700,CXL,2,READ,0x300a00000000,17301504,20,0,cxl_expert_access
8206400200,CXL,2,READ,0x300a82000000,17301504,21,1,cxl_expert_access
8208030100,CXL,2,READ,0x300a80000000,17301504,21,0,cxl_expert_access
8211022600,HBM,0,READ,0x100b04000000,2048,22,2,hbm_compute
8212097600,CXL,2,READ,0x300b00000000,17301504,22,0,cxl_expert_access
8216576100,CXL,2,READ,0x300b82000000,17301504,23,1,cxl_expert_access
8217251600,HBM,0,READ,0x100b84000000,2048,23,2,hbm_compute
8226493700,CXL,2,READ,0x300002000000,17301504,0,1,cxl_expert_access
8227401600,DRAM,1,TRANSFER,0x200004000000,4096,0,2,dram_hybrid_act
8230366000,HBM,0,READ,0x100080000000,2048,1,0,hbm_compute
8232083300,CXL,2,READ,0x300084000000,17301504,1,2,cxl_expert_access
8236866200,CXL,2,READ,0x300104000000,17301504,2,2,cxl_expert_access
8237386900,HBM,0,READ,0x100100000000,2048,2,0,hbm_compute
8242038000,DRAM,1,TRANSFER,0x200180000000,4096,3,0,dram_hybrid_act
8243310100,DRAM,1,TRANSFER,0x200182000000,4096,3,1,dram_hybrid_act
8246775500,DRAM,1,TRANSFER,0x200204000000,4096,4,2,dram_hybrid_act
8247257300,HBM,0,READ,0x100200000000,2048,4,0,hbm_compute
8251491100,DRAM,1,TRANSFER,0x200284000000,4096,5,2,dram_hybrid_act
8253298400,CXL,2,READ,0x300282000000,17301504,5,1,cxl_expert_access
8258590200,CXL,2,READ,0x300300000000,17301504,6,0,cxl_expert_access
8259187800,HBM,0,READ,0x100306000000,2048,6,3,hbm_compute
8262761900,HBM,0,READ,0x100384000000,2048,7,2,hbm_compute
8263680000,CXL,2,READ,0x300380000000,17301504,7,0,cxl_expert_access
8267580500,HBM,0,READ,0x100402000000,2048,8,1,hbm_compute
8269343000,CXL,2,READ,0x300400000000,17301504,8,0,cxl_expert_access
8274341700,CXL,2,READ,0x300486000000,17301504,9,3,cxl_expert_access
8274900600,HBM,0,READ,0x100482000000,2048,9,1,hbm_compute
8277739100,HBM,0,READ,0x100504000000,2048,10,2,hbm_compute
8278648700,DRAM,1,TRANSFER,0x200502000000,4096,10,1,dram_hybrid_act
8282796900,CXL,2,READ,0x300580000000,17301504,11,0,cxl_expert_access
8283327700,HBM,0,READ,0x100584000000,2048,11,2,hbm_compute
8287881500,CXL,2,READ,0x300606000000,17301504,12,3,cxl_expert_access
8289726800,CXL,2,READ,0x300604000000,17301504,12,2,cxl_expert_access
8293764100,CXL,2,READ,0x300684000000,17301504,13,2,cxl_expert_access
8294312900,HBM,0,READ,0x100680000000,2048,13,0,hbm_compute
8297047800,HBM,0,READ,0x100700000000,2048,14,0,hbm_compute
8298871600,DRAM,1,TRANSFER,0x200706000000,4096,14,3,dram_hybrid_act
8304347300,CXL,2,READ,0x300784000000,17301504,15,2,cxl_expert_access
8304934100,HBM,0,READ,0x100782000000,2048,15,1,hbm_compute
8308862300,CXL,2,READ,0x300806000000,17301504,16,3,cxl_expert_access
8309755700,CXL,2,READ,0x300804000000,17301504,16,2,cxl_expert_access
8312490900,HBM,0,READ,0x100882000000,2048,17,1,hbm_compute
8313339700,DRAM,1,TRANSFER,0x200880000000,4096,17,0,dram_hybrid_act
8317582800,DRAM,1,TRANSFER,0x200902000000,4096,18,1,dram_hybrid_act
8319399000,DRAM,1,TRANSFER,0x200906000000,4096,18,3,dram_hybrid_act
8323105200,DRAM,1,TRANSFER,0x200986000000,4096,19,3,dram_hybrid_act
8325021900,CXL,2,READ,0x300982000000,17301504,19,1,cxl_expert_access
8328858000,DRAM,1,TRANSFER,0x200a06000000,4096,20,3,dram_hybrid_act
8329364600,HBM,0,READ,0x100a04000000,2048,20,2,hbm_compute
8332532800,HBM,0,READ,0x100a86000000,2048,21,3,hbm_compute
8334378200,CXL,2,READ,0x300a82000000,17301504,21,1,cxl_expert_access
8338960400,CXL,2,READ,0x300b00000000,17301504,22,0,cxl_expert_access
8339497700,HBM,0,READ,0x100b06000000,2048,22,3,hbm_compute
8342499000,HBM,0,READ,0x100b86000000,2048,23,3,hbm_compute
8342843500,HBM,0,READ,0x100b84000000,2048,23,2,hbm_compute
8353048800,DRAM,1,TRANSFER,0x200004000000,4096,0,2,dram_hybrid_act
8353593500,HBM,0,READ,0x100006000000,2048,0,3,hbm_compute
8356492900,HBM,0,READ,0x100080000000,2048,1,0,hbm_compute
8358234000,CXL,2,READ,0x300086000000,17301504,1,3,cxl_expert_access
8361791000,DRAM,1,TRANSFER,0x200102000000,4096,2,1,dram_hybrid_act
8362992900,DRAM,1,TRANSFER,0x200106000000,4096,2,3,dram_hybrid_act
8366250000,HBM,0,READ,0x100186000000,2048,3,3,hbm_compute
8368020700,DRAM,1,TRANSFER,0x200182000000,4096,3,1,dram_hybrid_act
8371056400,HBM,0,READ,0x100200000000,2048,4,0,hbm_compute
8372820700,DRAM,1,TRANSFER,0x200204000000,4096,4,2,dram_hybrid_act
8376590100,DRAM,1,TRANSFER,0x200284000000,4096,5,2,dram_hybrid_act
8377600200,CXL,2,READ,0x300280000000,17301504,5,0,cxl_expert_access
8382464400,DRAM,1,TRANSFER,0x200302000000,4096,6,1,dram_hybrid_act
8384438400,CXL,2,READ,0x300300000000,17301504,6,0,cxl_expert_access
8387839900,HBM,0,READ,0x100382000000,2048,7,1,hbm_compute
8388214600,HBM,0,READ,0x100384000000,2048,7,2,hbm_compute
8392103100,CXL,2,READ,0x300400000000,17301504,8,0,cxl_expert_access
8392610500,HBM,0,READ,0x100402000000,2048,8,1,hbm_compute
8396175000,CXL,2,READ,0x300486000000,17301504,9,3,cxl_expert_access
8396645600,HBM,0,READ,0x100482000000,2048,9,1,hbm_compute
8399818700,HBM,0,READ,0x100504000000,2048,10,2,hbm_compute
8401678700,DRAM,1,TRANSFER,0x200502000000,4096,10,1,dram_hybrid_act
8405048500,HBM,0,READ,0x100584000000,2048,11,2,hbm_compute
8406919700,CXL,2,READ,0x300586000000,17301504,11,3,cxl_expert_access
8410993200,CXL,2,READ,0x300606000000,17301504,12,3,cxl_expert_access
8411514400,HBM,0,READ,0x100600000000,2048,12,0,hbm_compute
8416198300,CXL,2,READ,0x300684000000,17301504,13,2,cxl_expert_access
8416770300,HBM,0,READ,0x100680000000,2048,13,0,hbm_compute
8421304700,DRAM,1,TRANSFER,0x200706000000,4096,14,3,dram_hybrid_act
8423230100,CXL,2,READ,0x300704000000,17301504,14,2,cxl_expert_access
8426910100,HBM,0,READ,0x100782000000,2048,15,1,hbm_compute
8429113100,CXL,2,READ,0x300784000000,17301504,15,2,cxl_expert_access
8433921300,CXL,2,READ,0x300806000000,17301504,16,3,cxl_expert_access
8435733400,CXL,2,READ,0x300804000000,17301504,16,2,cxl_expert_access
8439242800,HBM,0,READ,0x100882000000,2048,17,1,hbm_compute
8440995200,DRAM,1,TRANSFER,0x200880000000,4096,17,0,dram_hybrid_act
8444928900,DRAM,1,TRANSFER,0x200902000000,4096,18,1,dram_hybrid_act
8445979100,DRAM,1,TRANSFER,0x200900000000,4096,18,0,dram_hybrid_act
8450511300,CXL,2,READ,0x300982000000,17301504,19,1,cxl_expert_access
8451045400,HBM,0,READ,0x100984000000,2048,19,2,hbm_compute
8455574100,DRAM,1,TRANSFER,0x200a06000000,4096,20,3,dram_hybrid_act
8457605900,CXL,2,READ,0x300a00000000,17301504,20,0,cxl_expert_access
8462442000,CXL,2,READ,0x300a82000000,17301504,21,1,cxl_expert_access
8463508200,CXL,2,READ,0x300a80000000,17301504,21,0,cxl_expert_access
8468390100,CXL,2,READ,0x300b00000000,17301504,22,0,cxl_expert_access
8468928100,HBM,0,READ,0x100b06000000,2048,22,3,hbm_compute
8472625100,HBM,0,READ,0x100b86000000,2048,23,3,hbm_compute
8474486600,CXL,2,READ,0x300b82000000,17301504,23,1,cxl_expert_access
8484727500,DRAM,1,TRANSFER,0x200004000000,4096,0,2,dram_hybrid_act
8486820500,CXL,2,READ,0x300002000000,17301504,0,1,cxl_expert_access
8491964300,CXL,2,READ,0x300084000000,17301504,1,2,cxl_expert_access
8492517900,HBM,0,READ,0x100082000000,2048,1,1,hbm_compute
8496361500,DRAM,1,TRANSFER,0x200106000000,4096,2,3,dram_hybrid_act
8497592200,DRAM,1,TRANSFER,0x200102000000,4096,2,1,dram_hybrid_act
8502835300,DRAM,1,TRANSFER,0x200182000000,4096,3,1,dram_hybrid_act
8504969900,CXL,2,READ,0x300184000000,17301504,3,2,cxl_expert_access
8509422500,CXL,2,READ,0x300202000000,17301504,4,1,cxl_expert_access
8510366300,DRAM,1,TRANSFER,0x200206000000,4096,4,3,dram_hybrid_act
8515193500,CXL,2,READ,0x300282000000,17301504,5,1,cxl_expert_access
8515799700,HBM,0,READ,0x100286000000,2048,5,3,hbm_compute
8520650000,DRAM,1,TRANSFER,0x200302000000,4096,6,1,dram_hybrid_act
8522517500,CXL,2,READ,0x300300000000,17301504,6,0,cxl_expert_access
8525847000,HBM,0,READ,0x100382000000,2048,7,1,hbm_compute
8526783800,CXL,2,READ,0x300380000000,17301504,7,0,cxl_expert_access
8530349600,CXL,2,READ,0x300400000000,17301504,8,0,cxl_expert_access
8532157400,CXL,2,READ,0x300406000000,17301504,8,3,cxl_expert_access
8536024100,HBM,0,READ,0x100482000000,2048,9,1,hbm_compute
8537922000,CXL,2,READ,0x300486000000,17301504,9,3,cxl_expert_access
8541052400,HBM,0,READ,0x100504000000,2048,10,2,hbm_compute
8542858900,CXL,2,READ,0x300506000000,17301504,10,3,cxl_expert_access
8546081200,HBM,0,READ,0x100584000000,2048,11,2,hbm_compute
8547018900,CXL,2,READ,0x300586000000,17301504,11,3,cxl_expert_access
8552032700,CXL,2,READ,0x300606000000,17301504,12,3,cxl_expert_access
8552788000,HBM,0,READ,0x100600000000,2048,12,0,hbm_compute
8556423500,HBM,0,READ,0x100680000000,2048,13,0,hbm_compute
8558252100,CXL,2,READ,0x300684000000,17301504,13,2,cxl_expert_access
8562182900,HBM,0,READ,0x100700000000,2048,14,0,hbm_compute
8563270300,DRAM,1,TRANSFER,0x200706000000,4096,14,3,dram_hybrid_act
8567591700,HBM,0,READ,0x100782000000,2048,15,1,hbm_compute
8569643000,CXL,2,READ,0x300784000000,17301504,15,2,cxl_expert_access
8573888300,HBM,0,READ,0x100802000000,2048,16,1,hbm_compute
8576074200,CXL,2,READ,0x300806000000,17301504,16,3,cxl_expert_access
8580163000,HBM,0,READ,0x100882000000,2048,17,1,hbm_compute
8580562600,HBM,0,READ,0x100886000000,2048,17,3,hbm_compute
8586142100,DRAM,1,TRANSFER,0x200902000000,4096,18,1,dram_hybrid_act
8588214900,DRAM,1,TRANSFER,0x200904000000,4096,18,2,dram_hybrid_act
8592114000,HBM,0,READ,0x100984000000,2048,19,2,hbm_compute
8593836200,CXL,2,READ,0x300982000000,17301504,19,1,cxl_expert_access
8600433600,CXL,2,READ,0x300a00000000,17301504,20,0,cxl_expert_access
8602142500,CXL,2,READ,0x300a02000000,17301504,20,1,cxl_expert_access
8607451900,CXL,2,READ,0x300a82000000,17301504,21,1,cxl_expert_access
8608648800,CXL,2,READ,0x300a80000000,17301504,21,0,cxl_expert_access
8612685800,HBM,0,READ,0x100b04000000,2048,22,2,hbm_compute
8614527500,CXL,2,READ,0x300b00000000,17301504,22,0,cxl_expert_access
8617999800,HBM,0,READ,0x100b86000000,2048,23,3,hbm_compute
8619882600,CXL,2,READ,0x300b80000000,17301504,23,0,cxl_expert_access
8629914700,HBM,0,READ,0x100006000000,2048,0,3,hbm_compute
8631881900,CXL,2,READ,0x300002000000,17301504,0,1,cxl_expert_access
8635982700,HBM,0,READ,0x100082000000,2048,1,1,hbm_compute
8636462200,HBM,0,READ,0x100080000000,2048,1,0,hbm_compute
8641080400,DRAM,1,TRANSFER,0x200106000000,4096,2,3,dram_hybrid_act
8642690600,CXL,2,READ,0x300104000000,17301504,2,2,cxl_expert_access
8648925000,DRAM,1,TRANSFER,0x200180000000,4096,3,0,dram_hybrid_act
8651007200,DRAM,1,TRANSFER,0x200182000000,4096,3,1,dram_hybrid_act
8655544200,DRAM,1,TRANSFER,0x200204000000,4096,4,2,dram_hybrid_act
8656199500,HBM,0,READ,0x100200000000,2048,4,0,hbm_compute
8660316400,DRAM,1,TRANSFER,0x200284000000,4096,5,2,dram_hybrid_act
8661564900,CXL,2,READ,0x300280000000,17301504,5,0,cxl_expert_access
8665618900,HBM,0,READ,0x100306000000,2048,6,3,hbm_compute
8667934100,CXL,2,READ,0x300300000000,17301504,6,0,cxl_expert_access
8671380100,HBM,0,READ,0x100382000000,2048,7,1,hbm_compute
8673196600,CXL,2,READ,0x300380000000,17301504,7,0,cxl_expert_access
8676604100,HBM,0,READ,0x100402000000,2048,8,1,hbm_compute
8677781000,CXL,2,READ,0x300400000000,17301504,8,0,cxl_expert_access
8682343800,HBM,0,READ,0x100482000000,2048,9,1,hbm_compute
8684763400,CXL,2,READ,0x300486000000,17301504,9,3,cxl_expert_access
8690404600,DRAM,1,TRANSFER,0x200502000000,4096,10,1,dram_hybrid_act
8691068200,HBM,0,READ,0x100504000000,2048,10,2,hbm_compute
8694194900,HBM,0,READ,0x100584000000,2048,11,2,hbm_compute
8695695800,CXL,2,READ,0x300580000000,17301504,11,0,cxl_expert_access
8699333000,HBM,0,READ,0x100600000000,2048,12,0,hbm_compute
8701455600,CXL,2,READ,0x300604000000,17301504,12,2,cxl_expert_access
8706871600,CXL,2,READ,0x300684000000,17301504,13,2,cxl_expert_access
8707681300,HBM,0,READ,0x100680000000,2048,13,0,hbm_compute
8710706600,HBM,0,READ,0x100700000000,2048,14,0,hbm_compute
8711981500,DRAM,1,TRANSFER,0x200706000000,4096,14,3,dram_hybrid_act
8715463300,HBM,0,READ,0x100782000000,2048,15,1,hbm_compute
8715874600,HBM,0,READ,0x100780000000,2048,15,0,hbm_compute
8720384800,CXL,2,READ,0x300806000000,17301504,16,3,cxl_expert_access
8720994900,HBM,0,READ,0x100802000000,2048,16,1,hbm_compute
8724632100,HBM,0,READ,0x100886000000,2048,17,3,hbm_compute
8724980700,HBM,0,READ,0x100882000000,2048,17,1,hbm_compute
8728786500,DRAM,1,TRANSFER,0x200902000000,4096,18,1,dram_hybrid_act
8729851200,DRAM,1,TRANSFER,0x200900000000,4096,18,0,dram_hybrid_act
8733616400,HBM,0,READ,0x100984000000,2048,19,2,hbm_compute
8735713700,DRAM,1,TRANSFER,0x200980000000,4096,19,0,dram_hybrid_act
8739695500,HBM,0,READ,0x100a04000000,2048,20,2,hbm_compute
8741635000,CXL,2,READ,0x300a00000000,17301504,20,0,cxl_expert_access
8745476800,CXL,2,READ,0x300a82000000,17301504,21,1,cxl_expert_access
8746017600,HBM,0,READ,0x100a86000000,2048,21,3,hbm_compute
8749111200,HBM,0,READ,0x100b06000000,2048,22,3,hbm_compute
8749469900,HBM,0,READ,0x100b04000000,2048,22,2,hbm_compute
8754149000,CXL,2,READ,0x300b82000000,17301504,23,1,cxl_expert_access
8756208600,CXL,2,READ,0x300b80000000,17301504,23,0,cxl_expert_access
8766883600,CXL,2,READ,0x300002000000,17301504,0,1,cxl_expert_access
8768995100,DRAM,1,TRANSFER,0x200000000000,4096,0,0,dram_hybrid_act
8774045600,CXL,2,READ,0x300084000000,17301504,1,2,cxl_expert_access
8774649500,HBM,0,READ,0x100080000000,2048,1,0,hbm_compute
8777699200,HBM,0,READ,0x100100000000,2048,2,0,hbm_compute
8778691200,DRAM,1,TRANSFER,0x200106000000,4096,2,3,dram_hybrid_act
8782788400,DRAM,1,TRANSFER,0x200182000000,4096,3,1,dram_hybrid_act
8784818600,DRAM,1,TRANSFER,0x200180000000,4096,3,0,dram_hybrid_act
8789959500,CXL,2,READ,0x300202000000,17301504,4,1,cxl_expert_access
8790494000,HBM,0,READ,0x100200000000,2048,4,0,hbm_compute
8794256500,CXL,2,READ,0x300280000000,17301504,5,0,cxl_expert_access
8794757600,HBM,0,READ,0x100286000000,2048,5,3,hbm_compute
8799093700,DRAM,1,TRANSFER,0x200302000000,4096,6,1,dram_hybrid_act
8801461500,CXL,2,READ,0x300300000000,17301504,6,0,cxl_expert_access
8804710800,HBM,0,READ,0x100384000000,2048,7,2,hbm_compute
8805096800,HBM,0,READ,0x100382000000,2048,7,1,hbm_compute
8809064300,CXL,2,READ,0x300400000000,17301504,8,0,cxl_expert_access
8810046500,CXL,2,READ,0x300406000000,17301504,8,3,cxl_expert_access
8813534300,HBM,0,READ,0x100482000000,2048,9,1,hbm_compute
8815723100,CXL,2,READ,0x300486000000,17301504,9,3,cxl_expert_access
8819303500,HBM,0,READ,0x100504000000,2048,10,2,hbm_compute
8821037800,DRAM,1,TRANSFER,0x200502000000,4096,10,1,dram_hybrid_act
8824793600,HBM,0,READ,0x100584000000,2048,11,2,hbm_compute
8826266100,CXL,2,READ,0x300586000000,17301504,11,3,cxl_expert_access
8829819900,CXL,2,READ,0x300606000000,17301504,12,3,cxl_expert_access
8830281500,HBM,0,READ,0x100600000000,2048,12,0,hbm_compute
8835556900,CXL,2,READ,0x300684000000,17301504,13,2,cxl_expert_access
8837436300,CXL,2,READ,0x300686000000,17301504,13,3,cxl_expert_access
8841246700,HBM,0,READ,0x100700000000,2048,14,0,hbm_compute
8842921400,CXL,2,READ,0x300704000000,17301504,14,2,cxl_expert_access
8846470800,HBM,0,READ,0x100780000000,2048,15,0,hbm_compute
8846885900,HBM,0,READ,0x100782000000,2048,15,1,hbm_compute
8849729100,HBM,0,READ,0x100802000000,2048,16,1,hbm_compute
8851533700,CXL,2,READ,0x300806000000,17301504,16,3,cxl_expert_access
8855981200,DRAM,1,TRANSFER,0x200880000000,4096,17,0,dram_hybrid_act
8856514500,HBM,0,READ,0x100886000000,2048,17,3,hbm_compute
8860190600,DRAM,1,TRANSFER,0x200900000000,4096,18,0,dram_hybrid_act
8861228500,DRAM,1,TRANSFER,0x200906000000,4096,18,3,dram_hybrid_act
8866154700,CXL,2,READ,0x300982000000,17301504,19,1,cxl_expert_access
8867842100,DRAM,1,TRANSFER,0x200980000000,4096,19,0,dram_hybrid_act
8872637500,DRAM,1,TRANSFER,0x200a06000000,4096,20,3,dram_hybrid_act
8874423700,CXL,2,READ,0x300a02000000,17301504,20,1,cxl_expert_access
8877799400,HBM,0,READ,0x100a86000000,2048,21,3,hbm_compute
8878842700,CXL,2,READ,0x300a82000000,17301504,21,1,cxl_expert_access
8882056700,HBM,0,READ,0x100b04000000,2048,22,2,hbm_compute
8883868900,CXL,2,READ,0x300b02000000,17301504,22,1,cxl_expert_access
8887435800,HBM,0,READ,0x100b86000000,2048,23,3,hbm_compute
8889244100,CXL,2,READ,0x300b82000000,17301504,23,1,cxl_expert_access
8902055600,CXL,2,READ,0x300002000000,17301504,0,1,cxl_expert_access
8904087100,DRAM,1,TRANSFER,0x200004000000,4096,0,2,dram_hybrid_act
8909672700,HBM,0,READ,0x100082000000,2048,1,1,hbm_compute
8910259500,HBM,0,READ,0x100080000000,2048,1,0,hbm_compute
8915186400,HBM,0,READ,0x100100000000,2048,2,0,hbm_compute
8917054300,DRAM,1,TRANSFER,0x200106000000,4096,2,3,dram_hybrid_act
8922269900,DRAM,1,TRANSFER,0x200182000000,4096,3,1,dram_hybrid_act
8924434100,DRAM,1,TRANSFER,0x200180000000,4096,3,0,dram_hybrid_act
8928531900,CXL,2,READ,0x300202000000,17301504,4,1,cxl_expert_access
8930192500,DRAM,1,TRANSFER,0x200206000000,4096,4,3,dram_hybrid_act
8935021600,DRAM,1,TRANSFER,0x200284000000,4096,5,2,dram_hybrid_act
8935566000,HBM,0,READ,0x100286000000,2048,5,3,hbm_compute
8940350200,DRAM,1,TRANSFER,0x200304000000,4096,6,2,dram_hybrid_act
8942510200,DRAM,1,TRANSFER,0x200302000000,4096,6,1,dram_hybrid_act
8948791000,CXL,2,READ,0x300380000000,17301504,7,0,cxl_expert_access
8949397900,HBM,0,READ,0x100384000000,2048,7,2,hbm_compute
8954658000,CXL,2,READ,0x300400000000,17301504,8,0,cxl_expert_access
8956737500,CXL,2,READ,0x300406000000,17301504,8,3,cxl_expert_access
8960902700,HBM,0,READ,0x100482000000,2048,9,1,hbm_compute
8961975100,DRAM,1,TRANSFER,0x200484000000,4096,9,2,dram_hybrid_act
8965524900,HBM,0,READ,0x100504000000,2048,10,2,hbm_compute
8967350100,DRAM,1,TRANSFER,0x200500000000,4096,10,0,dram_hybrid_act
8973030600,CXL,2,READ,0x300586000000,17301504,11,3,cxl_expert_access
8973995500,HBM,0,READ,0x100584000000,2048,11,2,hbm_compute
8979386600,HBM,0,READ,0x100600000000,2048,12,0,hbm_compute
8980417300,CXL,2,READ,0x300606000000,17301504,12,3,cxl_expert_access
8985825100,CXL,2,READ,0x300684000000,17301504,13,2,cxl_expert_access
8987978900,CXL,2,READ,0x300686000000,17301504,13,3,cxl_expert_access
8991887100,HBM,0,READ,0x100702000000,2048,14,1,hbm_compute
8993367700,DRAM,1,TRANSFER,0x200706000000,4096,14,3,dram_hybrid_act
8997875300,CXL,2,READ,0x300784000000,17301504,15,2,cxl_expert_access
8998671600,HBM,0,READ,0x100780000000,2048,15,0,hbm_compute
9002245200,HBM,0,READ,0x100802000000,2048,16,1,hbm_compute
9004532400,CXL,2,READ,0x300804000000,17301504,16,2,cxl_expert_access
9009665700,DRAM,1,TRANSFER,0x200880000000,4096,17,0,dram_hybrid_act
9011597500,CXL,2,READ,0x300884000000,17301504,17,2,cxl_expert_access
9016532500,DRAM,1,TRANSFER,0x200902000000,4096,18,1,dram_hybrid_act
9017656700,DRAM,1,TRANSFER,0x200906000000,4096,18,3,dram_hybrid_act
9022972600,DRAM,1,TRANSFER,0x200980000000,4096,19,0,dram_hybrid_act
9023641700,HBM,0,READ,0x100984000000,2048,19,2,hbm_compute
9028824700,CXL,2,READ,0x300a02000000,17301504,20,1,cxl_expert_access
9029966100,CXL,2,READ,0x300a00000000,17301504,20,0,cxl_expert_access
9035006400,CXL,2,READ,0x300a82000000,17301504,21,1,cxl_expert_access
9035601100,HBM,0,READ,0x100a86000000,2048,21,3,hbm_compute
9038900500,HBM,0,READ,0x100b04000000,2048,22,2,hbm_compute
9040816100,CXL,2,READ,0x300b00000000,17301504,22,0,cxl_expert_access
9045203700,CXL,2,READ,0x300b82000000,17301504,23,1,cxl_expert_access
9045808800,HBM,0,READ,0x100b84000000,2048,23,2,hbm_compute
9056609200,CXL,2,READ,0x300002000000,17301504,0,1,cxl_expert_access
9057072800,HBM,0,READ,0x100006000000,2048,0,3,hbm_compute
9060086400,CXL,2,READ,0x300086000000,17301504,1,3,cxl_expert_access
9060478600,HBM,0,READ,0x100082000000,2048,1,1,hbm_compute
9065230100,CXL,2,READ,0x300104000000,17301504,2,2,cxl_expert_access
9066038900,HBM,0,READ,0x100100000000,2048,2,0,hbm_compute
9069122300,DRAM,1,TRANSFER,0x200182000000,4096,3,1,dram_hybrid_act
9070621400,DRAM,1,TRANSFER,0x200180000000,4096,3,0,dram_hybrid_act
9073991200,DRAM,1,TRANSFER,0x200206000000,4096,4,3,dram_hybrid_act
9075696700,CXL,2,READ,0x300202000000,17301504,4,1,cxl_expert_access
9079291400,HBM,0,READ,0x100286000000,2048,5,3,hbm_compute
9080249400,CXL,2,READ,0x300282000000,17301504,5,1,cxl_expert_access
9084915300,CXL,2,READ,0x300300000000,17301504,6,0,cxl_expert_access
9086534500,DRAM,1,TRANSFER,0x200302000000,4096,6,1,dram_hybrid_act
9090386000,CXL,2,READ,0x300380000000,17301504,7,0,cxl_expert_access
9091698800,CXL,2,READ,0x300386000000,17301504,7,3,cxl_expert_access
9095501800,CXL,2,READ,0x300400000000,17301504,8,0,cxl_expert_access
9096300700,HBM,0,READ,0x100404000000,2048,8,2,hbm_compute
9099292800,HBM,0,READ,0x100482000000,2048,9,1,hbm_compute
9100949900,CXL,2,READ,0x300486000000,17301504,9,3,cxl_expert_access
9104320500,HBM,0,READ,0x100504000000,2048,10,2,hbm_compute
9106298600,DRAM,1,TRANSFER,0x200500000000,4096,10,0,dram_hybrid_act
9109782800,CXL,2,READ,0x300586000000,17301504,11,3,cxl_expert_access
9110185200,HBM,0,READ,0x100584000000,2048,11,2,hbm_compute
9114500400,CXL,2,READ,0x300606000000,17301504,12,3,cxl_expert_access
9115411000,HBM,0,READ,0x100602000000,2048,12,1,hbm_compute
9119350900,CXL,2,READ,0x300684000000,17301504,13,2,cxl_expert_access
9120355200,CXL,2,READ,0x300686000000,17301504,13,3,cxl_expert_access
9123390300,HBM,0,READ,0x100700000000,2048,14,0,hbm_compute
9123756300,HBM,0,READ,0x100702000000,2048,14,1,hbm_compute
9126459100,HBM,0,READ,0x100780000000,2048,15,0,hbm_compute
